transaction_amount,transaction_time,location,device_type,transaction_type,transaction_frequency,past_fraud,fraudulent
8.68,18,6,2,0,23,0,0
5.42,14,6,0,0,39,0,0
13.63,19,0,2,1,13,0,0
42.66,9,5,2,1,44,0,0
124.79,9,1,3,4,15,0,0
30.49,22,2,0,4,45,0,0
64.63,23,1,0,4,28,0,0
15.72,11,7,3,3,48,0,0
37.44,8,6,3,2,30,0,0
45.76,14,0,1,3,15,0,0
2.77,17,3,1,3,38,0,0
13.28,19,0,2,4,8,0,0
51.92,0,6,2,2,46,0,0
26.43,2,0,1,3,15,1,1
6.07,7,0,0,1,38,0,0
1.77,6,0,2,3,39,0,0
13.93,14,5,2,1,34,0,0
18.7,7,1,3,3,36,0,0
8.3,14,5,1,2,20,0,0
23.18,21,0,3,1,44,0,1
33.33,4,2,2,1,13,0,0
39.28,11,1,1,4,44,1,0
1.9,11,1,0,1,45,0,1
5.4,8,1,0,3,47,0,0
14.81,20,3,3,3,21,1,0
35.59,8,1,1,4,47,0,0
32.76,14,3,2,0,23,0,0
32.2,14,7,0,1,46,0,1
13.69,19,1,0,1,3,0,0
14.47,11,0,0,1,22,0,0
9.7,4,6,2,3,29,0,0
43.3,0,2,2,2,40,0,0
8.0,21,1,0,2,30,0,0
46.99,18,7,1,2,24,0,0
24.73,10,5,1,4,25,1,0
19.2,17,7,3,4,12,0,0
10.42,5,6,1,3,20,0,0
5.18,16,5,3,2,33,0,0
10.51,13,4,3,0,39,0,0
14.44,11,5,0,1,22,0,0
1.88,4,7,3,2,46,0,0
16.49,6,3,1,0,19,0,0
50.62,15,2,1,1,32,0,0
35.42,8,7,1,1,26,0,0
12.23,22,7,0,4,44,1,1
21.05,14,4,3,0,7,0,0
11.52,3,5,2,2,8,0,0
23.31,19,7,3,2,11,0,0
93.7,22,6,3,3,40,0,0
52.91,23,4,0,0,16,0,0
33.81,6,2,3,1,9,1,0
12.27,13,6,1,4,41,0,0
42.52,3,5,3,3,4,0,1
3.72,3,2,0,4,11,0,0
15.61,23,4,3,1,10,0,0
36.01,13,1,0,1,29,0,0
42.12,6,5,0,4,41,0,0
39.25,14,5,0,3,5,0,0
26.97,11,7,3,1,3,0,0
16.52,13,0,2,2,13,0,0
34.4,12,0,0,2,16,0,0
7.75,18,3,0,2,41,0,1
8.63,11,4,1,3,8,0,0
21.36,15,6,0,3,28,0,0
23.88,15,1,3,0,24,0,0
3.24,0,2,3,0,38,0,0
31.66,14,5,2,2,2,0,0
43.5,4,5,1,4,6,0,1
18.59,5,1,0,4,19,0,1
215.82,20,5,3,2,18,0,0
10.15,16,7,1,0,38,0,0
14.0,10,6,3,3,24,0,0
13.53,3,2,0,4,39,0,0
18.61,17,7,3,3,20,0,0
14.46,19,1,1,2,24,0,0
4.92,13,1,2,3,2,0,1
11.63,22,4,0,4,36,0,0
18.22,8,0,3,0,16,0,0
68.62,2,3,1,4,35,0,1
181.68,2,2,3,1,7,0,1
76.36,10,1,3,3,30,0,0
9.25,19,4,2,3,35,0,0
10.02,22,7,2,3,39,0,0
17.13,21,5,0,2,43,0,0
119.65,4,4,0,2,16,0,0
17.02,3,7,0,4,16,0,0
5.33,11,0,0,0,24,0,0
12.17,23,4,1,1,14,0,0
42.82,11,2,0,0,16,0,0
40.04,3,6,0,0,32,0,1
16.44,2,1,3,1,7,1,1
39.78,22,6,3,2,25,0,0
2.07,1,1,1,3,23,0,1
22.28,3,4,3,2,2,0,1
47.5,23,4,3,3,9,0,0
8.73,3,5,1,3,37,0,0
8.7,6,3,2,2,42,0,0
3.11,1,5,3,0,32,0,1
98.48,10,6,2,3,43,0,1
9.78,4,4,2,2,22,0,0
25.56,12,7,2,0,18,0,0
36.74,3,2,1,1,42,0,0
91.11,8,7,0,3,46,0,1
17.22,6,0,1,0,23,0,0
11.71,12,6,1,3,9,0,0
23.88,9,3,0,0,27,0,0
72.54,6,1,2,1,34,0,0
16.94,17,4,0,3,9,0,0
7.73,17,0,2,2,21,0,1
4.3,1,4,0,0,17,0,1
5.92,20,1,2,1,5,0,0
47.67,0,6,3,3,14,0,0
14.58,12,2,2,1,18,0,0
10.94,22,1,0,1,24,0,1
9.82,1,7,3,3,9,0,0
21.87,3,1,2,3,31,0,0
15.81,8,0,3,0,21,0,0
15.28,7,3,3,2,35,0,0
77.43,17,0,1,1,26,0,0
93.51,15,3,0,3,17,0,0
4.01,3,7,1,1,4,0,1
27.87,3,2,0,0,7,0,0
9.24,17,1,2,0,3,0,0
15.67,1,5,1,0,41,0,0
27.37,20,6,3,2,31,0,0
16.24,10,0,1,4,21,0,0
25.29,19,4,1,4,14,0,0
39.37,23,1,3,4,44,0,1
26.97,3,6,0,2,27,0,1
10.52,23,0,2,2,38,0,0
10.71,13,1,2,1,23,0,0
4.76,20,3,3,1,10,0,0
8.55,16,2,0,0,46,0,1
142.89,7,5,0,2,21,0,0
9.1,0,0,1,4,3,0,0
6.09,18,3,2,4,48,0,0
27.66,18,4,0,1,11,0,0
17.99,20,2,3,0,13,0,0
16.52,6,3,2,0,9,0,0
82.19,0,0,3,3,46,0,0
34.78,0,7,0,2,15,0,0
11.82,9,6,1,4,2,0,0
13.14,12,1,2,4,24,0,0
12.15,21,3,0,1,13,0,0
48.17,4,7,0,1,24,0,1
14.76,11,7,3,2,23,0,0
3.34,2,0,2,1,34,0,0
19.14,18,2,0,1,3,0,1
4.32,3,1,1,4,14,0,0
178.44,14,0,2,2,26,0,0
7.65,12,7,3,4,1,0,0
17.08,10,6,1,4,29,0,0
26.0,1,6,0,1,12,0,1
15.05,8,5,0,4,5,0,0
15.03,11,1,0,2,41,0,0
30.63,3,6,0,1,7,1,1
92.41,18,3,3,2,35,0,0
43.27,9,6,1,0,7,0,0
88.1,10,6,2,2,47,0,1
7.05,6,6,0,2,25,0,0
27.59,12,7,1,3,32,0,0
23.46,8,5,1,2,28,0,0
28.53,11,0,1,4,43,0,1
79.54,1,2,1,4,26,0,0
16.11,21,0,3,1,10,0,0
13.39,20,4,1,0,33,0,0
34.26,0,6,3,1,9,0,0
3.39,6,2,3,2,35,0,0
15.85,0,4,0,2,6,0,1
17.56,15,1,2,4,18,0,0
8.0,3,2,2,2,4,0,1
57.8,7,1,1,2,19,0,0
6.94,16,4,1,4,6,0,0
17.53,20,5,2,0,33,0,0
26.93,18,1,2,2,4,0,1
77.75,3,1,3,3,33,0,0
19.87,3,3,1,0,49,0,1
51.22,7,5,2,0,4,0,0
40.47,9,6,2,4,21,0,0
22.72,15,5,3,1,28,0,0
6.76,18,3,0,2,7,0,0
4.78,0,7,3,2,8,0,0
22.34,4,1,2,1,35,0,1
11.67,1,4,1,2,12,0,0
50.36,15,0,0,3,19,0,0
42.35,12,5,3,1,42,0,0
16.7,5,3,0,4,38,0,1
6.31,3,0,0,1,18,0,0
33.47,6,6,3,0,28,0,0
7.26,1,1,1,4,38,0,1
9.41,22,5,2,0,32,0,0
7.54,9,5,2,4,30,0,0
17.49,13,4,1,1,32,1,0
64.73,7,0,0,0,22,0,0
19.98,2,7,1,4,5,0,1
12.89,2,7,0,2,43,0,0
4.37,1,1,3,0,7,0,1
34.89,16,7,0,3,9,0,0
9.2,18,5,2,4,3,0,0
22.59,9,1,2,2,19,0,0
14.09,11,7,0,2,44,0,0
46.44,22,3,2,1,18,0,0
17.16,10,1,1,1,30,0,0
18.94,8,6,0,0,47,0,1
32.65,12,1,1,0,37,0,0
165.16,5,0,2,3,8,0,0
48.83,13,5,1,2,29,0,0
18.38,21,0,0,4,44,0,0
20.15,10,1,1,3,17,0,0
11.88,4,4,1,3,19,0,0
7.77,1,1,2,3,14,0,0
11.56,6,1,2,4,16,0,0
9.28,16,6,0,3,15,0,0
38.6,5,0,0,1,36,0,1
6.88,13,6,2,1,18,0,0
76.19,3,5,3,1,40,0,1
42.61,2,0,2,3,37,0,1
20.5,10,5,3,3,31,0,0
20.09,0,1,1,2,49,0,1
11.5,13,2,0,0,40,0,0
26.31,5,0,1,2,13,0,1
59.63,22,3,1,1,9,0,0
9.94,16,1,2,0,46,0,0
4.33,16,7,0,2,49,0,1
40.58,22,7,3,4,38,0,0
27.78,10,3,2,4,7,0,0
6.55,21,6,2,4,33,0,0
9.65,6,5,1,1,24,0,0
8.51,12,2,3,0,36,0,0
9.73,7,7,2,1,27,0,1
14.53,7,5,0,4,43,0,0
15.39,8,6,3,3,10,0,0
10.48,6,1,2,1,13,0,0
9.41,21,4,1,0,22,0,0
15.98,8,6,2,1,45,0,1
23.75,10,2,3,0,6,0,0
14.64,1,1,1,3,21,0,1
63.99,17,0,2,2,27,0,0
33.38,21,7,3,0,44,0,0
4.09,2,1,3,0,34,0,1
33.91,17,2,1,4,6,0,0
36.8,15,7,1,4,7,0,0
13.0,7,5,0,3,35,0,0
4.5,22,1,0,1,30,1,0
20.25,7,5,2,2,11,0,0
19.93,5,3,0,2,30,0,0
6.54,1,2,0,3,21,0,1
4.71,15,3,1,2,41,0,0
18.4,20,1,2,1,46,0,1
15.91,8,2,3,4,11,0,0
13.23,18,1,1,3,6,0,0
18.48,20,7,3,2,19,0,0
6.67,14,2,0,3,47,0,0
13.0,23,5,0,3,25,0,0
34.24,1,6,0,0,32,0,1
14.15,14,0,3,0,27,0,0
3.77,21,6,2,3,46,0,1
12.52,10,4,1,0,12,0,0
6.89,19,2,0,2,13,0,0
26.24,11,7,0,3,5,0,0
27.63,14,3,2,0,12,0,0
3.82,15,2,1,2,49,0,0
42.91,5,5,2,4,26,0,1
6.6,2,0,2,4,35,0,0
95.51,5,4,0,3,18,0,0
19.13,22,4,0,1,18,0,0
5.78,2,3,2,2,41,0,1
6.41,20,2,3,3,3,0,0
28.45,12,7,0,0,26,0,0
13.58,11,0,1,4,43,0,1
18.24,7,0,0,0,48,0,1
100.76,1,7,3,2,15,0,1
9.98,6,2,3,3,38,0,0
21.33,16,1,2,4,26,0,0
83.08,6,5,2,2,41,0,1
26.32,0,5,3,4,1,0,0
4.03,3,7,1,4,14,0,1
33.29,14,6,2,3,35,0,0
6.28,3,1,3,3,9,0,1
82.01,11,7,1,1,27,0,0
8.82,15,3,1,1,41,0,0
391.31,20,0,3,1,32,0,0
87.13,17,4,3,1,5,0,0
9.06,13,6,1,0,32,0,0
20.49,13,4,1,1,31,0,0
42.68,10,5,3,0,6,0,0
43.98,15,2,3,4,31,0,0
31.26,14,1,0,0,31,0,0
70.26,21,5,1,4,44,0,0
17.76,5,5,2,1,39,0,0
13.92,23,1,0,0,7,0,0
14.2,12,5,0,4,10,0,0
47.39,16,4,1,1,48,0,0
28.94,3,4,1,4,49,1,1
26.88,11,6,0,3,31,0,0
44.49,17,7,1,4,45,0,0
2.58,7,4,1,1,5,0,0
27.39,11,1,2,2,32,0,0
24.99,3,5,3,3,14,0,1
106.57,7,5,0,0,41,0,1
4.36,1,1,1,3,14,0,0
95.31,3,2,3,1,8,0,1
21.66,11,4,3,4,20,0,0
32.75,20,3,3,2,42,0,0
107.33,21,1,1,1,41,0,0
35.19,9,2,0,4,39,0,0
29.98,14,0,0,1,10,0,0
25.59,8,5,1,2,10,1,1
12.39,8,6,1,4,8,1,0
19.52,6,0,0,2,17,0,0
9.82,1,7,0,4,38,0,0
19.21,6,5,0,3,13,1,0
1.94,8,5,2,1,37,0,0
30.85,17,0,3,0,36,0,0
17.78,22,2,2,0,21,0,0
14.35,11,1,2,1,44,0,1
25.02,6,4,1,0,47,0,0
4.79,18,3,3,2,2,0,0
138.28,21,3,3,0,30,0,0
18.12,23,4,0,1,47,0,0
17.36,15,1,1,3,19,0,0
7.65,7,7,1,1,40,0,0
20.57,18,4,0,1,15,0,0
80.4,5,4,0,4,24,0,0
56.59,1,1,2,0,42,0,0
47.2,1,6,0,0,13,0,0
34.69,7,1,0,4,24,0,0
14.03,9,7,1,2,1,0,0
4.71,20,6,2,2,43,0,0
16.43,20,1,3,4,18,0,0
15.87,10,7,2,0,18,0,0
57.33,19,7,1,2,39,0,0
27.37,19,6,3,2,37,0,0
100.72,23,1,2,3,46,0,1
66.52,2,1,0,2,11,1,0
12.72,15,3,2,0,28,0,0
3.34,2,5,3,3,11,0,0
80.28,7,5,2,3,32,0,0
78.21,18,6,2,0,34,0,0
5.12,11,2,2,4,41,0,1
90.85,17,4,0,1,1,0,0
29.43,12,0,1,2,15,0,0
23.59,10,3,1,4,24,0,0
100.97,12,4,1,1,40,0,0
77.07,20,1,2,0,2,0,0
38.53,2,3,3,2,6,0,0
32.24,5,2,2,4,2,0,1
37.2,22,3,2,1,17,0,0
13.46,2,2,1,0,7,0,0
19.01,0,0,1,3,3,0,0
8.15,13,2,0,3,24,0,0
14.4,22,2,2,3,12,0,0
13.92,19,7,0,0,18,0,0
10.64,6,2,0,1,8,0,0
23.03,8,2,0,0,44,0,0
14.53,0,1,1,3,26,0,0
33.19,9,3,0,0,1,0,0
3.97,12,5,2,2,1,0,0
17.93,11,5,0,1,42,0,0
22.91,3,4,1,2,3,0,0
14.72,6,1,2,3,42,0,1
16.9,9,6,2,1,4,0,0
4.12,21,0,3,2,24,0,0
28.69,6,7,1,0,12,0,0
38.38,14,4,3,4,14,0,0
32.9,18,2,1,0,40,0,0
56.75,6,3,1,3,24,0,0
24.57,13,2,1,4,30,0,0
32.42,20,7,3,1,39,0,0
23.48,13,4,0,4,33,0,0
39.95,17,2,1,1,49,0,1
4.15,9,4,2,2,21,0,0
8.22,2,5,2,2,15,0,0
98.19,5,2,1,2,47,0,0
1.72,21,4,1,2,32,0,0
17.46,22,7,1,2,37,0,0
64.86,21,3,0,4,31,0,0
18.3,8,3,1,1,1,0,0
13.4,13,5,0,2,33,0,0
22.86,20,1,0,2,34,0,0
14.11,20,5,1,1,43,0,0
20.71,23,5,1,4,44,0,1
10.14,7,7,0,2,11,0,0
60.87,0,2,3,4,40,0,0
83.37,2,6,0,2,36,0,0
17.58,21,0,2,4,34,1,0
5.02,5,1,1,3,9,0,1
11.9,0,1,3,2,31,0,0
16.71,17,7,3,2,29,0,0
33.3,9,1,1,0,13,0,0
7.33,22,2,3,0,10,0,0
9.31,16,4,2,4,9,0,0
33.47,20,5,1,0,45,0,1
51.36,0,0,0,4,3,0,1
10.79,21,7,1,2,49,0,0
5.3,22,7,2,2,18,0,0
535.99,7,2,3,3,27,0,0
43.96,11,3,1,3,32,0,0
15.38,18,6,2,0,8,0,0
47.9,13,4,0,2,13,0,0
17.74,18,6,2,4,18,0,0
47.81,16,0,1,0,26,0,0
23.56,15,2,2,3,16,1,1
22.01,18,5,0,1,21,0,0
17.93,4,1,1,4,46,0,0
4.72,21,0,3,1,25,0,0
139.5,18,0,1,0,45,0,1
7.83,3,3,0,0,4,0,0
5.16,4,3,0,1,33,0,1
16.23,4,7,1,0,30,0,1
7.68,23,7,0,0,31,0,0
19.07,0,0,2,2,33,0,0
39.96,17,7,2,4,6,0,0
54.34,14,4,3,3,15,0,0
45.36,20,6,1,2,15,0,0
14.8,18,0,3,0,39,0,0
21.11,22,5,2,3,31,0,0
30.2,13,1,3,0,9,0,0
3.46,5,7,0,4,32,0,1
35.54,17,6,1,0,45,0,0
4.68,7,5,1,1,38,0,0
154.52,4,1,1,1,42,0,1
13.4,21,2,2,1,21,0,0
16.7,7,5,0,1,12,0,1
9.3,5,0,2,3,35,0,0
10.7,9,0,0,1,15,0,0
195.21,2,3,0,0,43,0,0
51.44,12,7,1,2,28,0,0
4.27,6,5,2,0,32,0,0
90.4,3,5,3,0,26,0,1
66.24,12,0,3,0,10,0,0
15.16,5,0,1,0,41,0,0
27.29,15,4,2,2,23,0,0
19.79,21,5,0,1,1,0,0
144.4,20,1,1,4,16,0,0
9.06,0,1,3,3,21,0,0
23.24,23,2,3,2,47,0,1
13.09,12,2,0,2,17,1,1
4.79,1,1,2,2,20,0,1
179.76,19,4,3,3,26,0,0
6.16,18,7,2,0,17,0,0
25.03,5,4,2,3,25,1,0
3.52,10,1,3,2,25,0,0
13.48,16,4,3,0,4,0,0
30.63,8,6,1,2,28,0,0
8.8,4,5,2,4,1,0,1
36.12,4,5,1,1,14,0,1
15.35,15,3,2,1,22,0,0
64.08,3,1,3,2,14,0,0
78.4,19,1,2,0,15,0,0
11.17,12,4,1,4,5,0,0
21.69,16,4,2,4,15,0,0
24.13,8,2,3,0,44,0,0
37.31,12,0,1,0,47,1,1
20.38,15,2,2,4,34,0,0
24.29,19,0,2,1,29,0,0
15.75,9,5,2,1,22,0,0
22.54,9,5,2,4,16,0,0
73.55,19,0,0,3,7,0,0
38.32,15,1,2,4,1,0,0
40.5,22,5,3,2,7,0,0
41.39,19,1,3,3,42,0,1
17.22,0,4,1,0,22,0,1
27.63,10,7,2,4,8,0,0
6.79,12,3,0,4,38,0,0
71.44,17,3,0,3,1,0,0
1.24,4,6,3,4,23,0,1
18.41,3,2,0,2,32,0,1
62.86,23,7,3,1,25,0,0
5.14,5,6,2,4,45,0,0
29.96,14,3,1,1,8,0,0
10.17,22,5,2,0,24,0,0
13.89,1,7,0,0,36,0,1
51.72,3,2,1,4,5,0,0
24.48,13,2,1,0,47,0,1
2.63,3,6,3,4,37,0,0
7.57,17,2,1,1,24,0,0
53.27,19,3,3,3,43,0,1
31.47,15,4,0,4,42,0,0
115.37,8,5,3,3,41,0,0
108.06,7,6,2,1,8,0,0
14.26,10,5,0,1,2,0,0
245.49,13,0,2,3,32,0,0
20.58,16,6,0,4,23,0,1
7.67,12,0,1,3,32,0,0
10.66,7,1,0,4,48,0,0
2.1,13,7,2,4,3,0,0
100.19,10,2,0,3,18,0,0
98.96,8,4,2,1,42,0,1
7.28,7,1,1,2,35,0,0
15.99,13,0,2,0,28,0,0
22.1,14,2,3,2,20,0,0
7.69,0,1,0,1,22,0,0
3.47,23,5,2,0,1,0,0
16.28,11,3,2,3,42,0,0
14.57,4,6,2,2,8,0,0
13.62,13,2,3,4,8,0,0
25.1,21,4,1,1,20,0,0
83.89,15,4,3,1,17,0,0
14.83,18,6,1,1,15,0,1
23.82,15,4,3,2,43,0,1
41.55,6,3,2,4,48,0,1
34.96,2,4,3,2,22,0,1
10.87,22,1,0,4,16,0,0
22.12,7,7,1,0,33,0,0
34.73,20,7,2,3,24,0,0
6.5,20,5,1,1,20,0,0
71.06,13,0,2,4,30,0,1
84.06,19,6,2,2,33,1,0
9.75,2,0,0,2,25,0,0
24.38,23,1,3,1,46,0,0
38.18,10,4,0,1,46,1,1
11.64,21,0,1,1,36,0,0
32.51,13,2,3,0,8,0,0
23.65,21,7,1,3,30,0,0
4.63,1,6,3,4,16,0,0
31.79,3,7,0,1,40,0,0
6.68,20,6,2,4,15,0,0
51.38,4,4,1,2,27,0,0
10.27,18,7,1,3,45,0,1
17.09,9,4,0,3,10,0,0
79.22,20,2,0,4,24,0,0
33.0,20,3,3,2,31,0,0
6.82,1,1,1,2,38,0,1
7.28,20,0,0,0,19,0,0
11.03,2,0,3,1,1,0,1
29.8,14,6,3,2,2,0,0
28.74,18,1,1,1,39,0,0
8.64,20,0,3,1,12,0,0
6.25,1,5,0,4,30,0,0
26.62,2,1,0,1,40,0,1
16.75,11,1,0,4,13,0,0
173.68,22,7,1,3,25,0,0
20.83,13,0,0,2,33,0,0
123.25,16,7,2,4,25,0,0
6.23,15,2,3,0,18,0,0
4.17,16,7,2,4,8,0,0
6.55,23,4,3,1,32,0,0
65.97,8,0,1,0,12,0,0
116.29,2,1,0,1,19,0,0
9.19,21,7,3,0,21,0,0
12.67,13,0,3,4,44,0,0
6.24,2,4,0,1,2,0,0
3.28,5,0,1,4,47,0,0
41.2,22,3,2,2,11,0,0
25.1,20,4,1,0,25,0,0
20.3,18,1,0,3,1,0,0
4.95,23,5,2,3,35,0,0
103.54,12,0,0,4,33,0,0
12.14,4,1,2,0,41,0,1
34.25,0,0,3,0,27,0,0
4.69,11,2,0,4,21,0,0
16.6,14,5,0,3,14,0,0
26.88,18,2,3,2,48,0,0
27.86,1,0,0,3,3,0,1
23.44,2,3,2,1,41,0,1
32.93,6,7,0,3,29,1,0
6.48,10,3,1,1,17,0,0
24.47,9,2,2,1,49,0,0
22.51,7,7,0,2,4,0,0
25.32,1,3,3,2,44,0,0
21.59,13,0,1,3,46,0,0
5.62,12,4,1,4,22,0,0
5.38,6,2,3,3,14,0,0
2.19,20,7,1,2,14,0,0
45.49,8,6,1,1,48,0,0
45.95,6,1,2,1,9,0,0
46.69,0,6,0,4,2,0,1
27.3,0,4,2,3,37,0,0
2.38,5,3,3,4,5,0,0
7.19,0,2,2,4,18,0,0
23.82,15,2,1,3,43,0,0
23.0,2,7,3,0,32,0,1
16.07,12,0,0,3,41,0,1
29.05,20,4,3,4,9,0,0
20.32,3,2,3,0,44,0,0
22.66,16,2,1,4,4,0,0
10.6,9,4,2,4,3,0,0
53.62,3,1,1,4,37,0,1
13.06,19,5,1,1,21,0,0
5.31,11,7,2,3,39,0,0
9.29,12,4,2,2,46,0,0
14.18,3,4,1,1,30,0,0
54.27,15,6,0,3,37,0,0
19.25,18,4,2,1,24,0,0
16.67,6,3,0,3,1,0,0
5.76,0,2,1,0,16,0,1
44.06,15,6,2,2,28,0,0
10.47,1,5,1,0,30,0,0
18.17,0,6,2,0,19,0,0
88.25,13,3,3,3,23,0,0
33.41,19,7,2,4,34,1,1
3.94,4,2,1,4,37,0,0
3.42,14,7,2,4,23,0,0
18.83,9,7,2,4,43,0,0
5.97,20,4,1,2,16,1,1
38.42,1,3,2,0,41,0,1
20.95,10,7,3,1,32,0,0
23.7,15,7,0,2,16,1,0
9.91,18,2,0,3,35,0,0
114.59,3,4,3,2,27,0,0
344.67,9,5,3,2,3,0,0
15.2,21,0,0,3,20,0,0
28.59,21,3,3,1,27,0,0
22.14,11,6,2,0,2,0,1
15.49,1,0,0,2,13,0,0
8.74,1,7,0,3,6,0,0
6.79,8,5,0,3,14,0,0
6.45,11,3,3,1,24,0,0
30.12,1,0,2,2,27,1,0
11.95,17,2,0,3,9,0,0
1.52,15,0,3,1,23,0,0
31.34,18,5,0,1,35,0,0
19.33,14,2,3,3,44,0,1
77.22,15,0,1,3,37,0,1
29.17,5,7,2,2,14,0,1
4.58,14,4,0,2,26,0,0
2.16,11,1,2,0,8,0,0
9.78,21,4,0,3,45,0,0
10.75,11,6,2,4,31,0,0
51.58,9,4,1,4,8,1,0
19.91,20,2,2,0,36,0,0
62.41,14,3,1,3,30,0,0
5.34,22,1,0,1,16,0,0
52.73,3,5,2,4,31,1,1
41.31,9,3,3,2,31,0,0
2.67,18,7,0,4,35,0,0
75.39,22,5,1,3,37,0,0
22.05,13,1,1,4,14,0,0
29.73,9,7,1,0,47,0,1
8.46,16,3,0,2,39,0,0
71.9,21,4,0,0,25,0,0
6.14,10,7,2,1,1,0,0
46.16,17,2,3,1,29,0,1
45.63,1,7,1,1,28,0,0
7.58,10,0,1,1,29,0,0
145.97,7,3,2,3,10,0,0
25.32,18,6,2,3,8,0,0
38.62,15,2,3,3,40,0,0
4.36,3,6,1,0,30,0,0
166.96,13,3,0,0,30,0,0
5.9,21,3,0,4,41,0,0
55.97,16,5,0,2,6,0,0
7.43,10,4,1,0,15,0,0
10.82,2,3,0,4,24,0,0
44.2,3,7,1,1,13,0,1
56.12,20,7,0,1,9,0,0
5.63,12,7,1,0,20,0,0
59.77,16,2,1,3,36,0,0
57.11,19,7,0,4,49,0,0
7.86,20,6,0,2,13,0,0
99.35,19,4,3,4,27,0,0
4.68,9,0,1,3,18,0,0
10.75,22,0,2,3,8,0,0
32.43,23,1,1,0,42,0,0
8.55,11,6,0,3,49,1,0
26.15,7,0,1,3,8,0,0
25.56,2,0,1,2,24,0,1
16.66,20,5,1,3,44,0,0
46.17,9,1,1,1,40,0,0
15.98,23,0,3,3,27,0,0
25.32,6,0,2,1,20,0,0
63.21,9,1,3,2,35,0,0
44.29,6,3,2,0,8,0,0
44.08,17,0,2,1,24,0,0
6.37,19,5,2,0,40,0,0
33.95,13,5,0,0,12,0,0
8.34,11,3,1,1,47,0,0
5.58,7,0,3,4,33,0,0
18.7,6,2,2,3,14,0,0
8.13,4,3,0,2,21,0,0
44.28,0,5,2,0,33,0,0
45.36,14,4,0,4,41,0,0
3.0,8,1,0,0,45,0,1
8.77,11,7,1,4,1,0,0
4.67,21,2,1,2,6,0,0
12.65,17,7,3,4,14,0,0
31.66,10,7,2,2,28,0,0
15.76,9,7,2,3,25,0,0
11.14,9,0,2,4,39,0,0
73.71,17,5,0,0,23,0,0
2.0,0,4,3,3,43,0,0
69.19,19,5,1,0,39,1,0
11.65,10,7,1,0,17,0,0
18.58,1,3,3,3,31,0,0
11.85,10,6,1,3,28,0,0
93.96,1,5,2,2,7,0,0
5.87,8,4,0,4,18,0,1
20.32,0,6,2,2,16,0,0
34.04,22,4,3,1,6,0,0
4.01,5,2,1,1,2,0,0
8.01,21,1,3,2,20,0,0
17.32,1,6,3,2,23,0,0
8.28,14,4,1,4,2,0,0
8.89,0,6,3,3,25,0,1
14.16,23,6,2,1,47,1,1
38.46,23,6,3,3,6,0,0
14.26,17,4,0,0,43,0,0
59.05,3,6,2,0,40,0,0
7.41,12,4,2,3,29,0,0
5.74,3,2,3,0,9,0,1
137.87,14,0,2,1,9,0,0
10.4,1,0,3,1,14,0,1
5.41,8,5,0,0,45,0,0
3.52,11,1,3,1,15,0,0
58.86,13,4,1,0,46,0,1
14.28,19,7,3,4,16,0,0
15.58,3,5,2,4,48,0,0
17.13,14,2,3,3,45,1,0
55.31,3,2,3,0,44,0,1
16.78,4,6,1,4,9,0,1
209.36,9,4,1,4,28,0,0
22.96,11,4,2,1,4,0,0
58.08,11,7,0,3,40,0,0
44.94,7,2,0,3,12,0,0
19.37,3,4,2,4,22,0,0
11.17,2,7,2,4,1,0,0
27.99,0,4,2,3,44,0,0
33.45,17,2,0,1,40,0,0
11.33,19,6,0,2,4,0,0
23.72,13,4,0,1,42,0,0
69.14,16,2,1,2,33,0,0
159.17,5,2,3,3,20,0,1
47.2,5,2,1,3,35,0,0
129.38,9,3,1,3,47,1,0
10.7,18,7,1,0,2,0,0
40.52,9,0,3,0,10,0,0
76.59,2,5,0,0,8,0,1
8.2,0,3,3,3,14,0,1
12.36,17,7,1,4,27,0,0
114.19,14,7,3,3,13,0,0
7.58,19,5,0,2,13,0,0
5.25,3,6,1,1,29,0,0
92.57,17,6,1,2,8,0,0
66.47,9,0,2,1,24,0,0
30.94,21,5,0,2,5,0,0
19.19,21,5,1,1,28,0,0
12.95,18,0,1,4,2,0,0
26.63,16,1,0,1,21,0,1
97.5,9,5,1,3,38,0,0
25.5,3,5,2,2,27,0,1
175.38,4,6,3,0,8,0,0
8.18,6,6,2,4,12,0,0
19.69,18,2,3,2,10,0,0
13.83,18,2,2,4,7,0,0
6.79,7,7,3,0,41,0,1
17.23,0,7,2,0,10,1,0
30.49,23,6,1,0,29,0,0
33.93,7,7,3,0,25,0,0
175.99,18,4,0,0,26,0,0
31.96,16,2,0,3,26,1,1
63.44,8,3,2,1,6,0,0
21.46,19,3,2,0,22,0,0
107.56,22,0,2,2,39,0,0
221.06,15,2,3,2,12,0,0
34.16,8,2,1,0,7,0,0
7.44,18,7,0,4,26,0,0
11.6,15,5,2,0,13,1,0
26.63,20,4,3,3,18,0,0
31.71,12,5,3,1,5,1,1
40.38,18,4,0,2,31,0,0
31.82,4,4,0,0,17,0,0
20.23,1,3,1,1,15,0,0
10.63,3,4,0,1,34,0,0
30.0,11,7,1,0,22,0,0
128.38,17,0,1,1,5,0,0
55.7,2,3,3,2,16,0,1
34.28,20,5,3,0,33,0,0
56.24,18,7,1,4,41,0,0
13.86,21,5,2,0,4,0,0
12.08,3,0,1,2,33,0,1
9.51,3,5,0,0,28,0,1
17.72,15,2,1,0,11,0,0
13.17,10,6,1,0,5,0,0
67.24,12,7,1,3,42,0,0
